CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Subscription Months Durations,Canceled,Revenue
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,698"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,297"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,640"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,478"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,641"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,934"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,415"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,358"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,410"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,761"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,495"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,273"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,450"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,827"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,133"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,949"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,101"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,883"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,214"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,755"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,272"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,580"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,392"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,865"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,643"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,638"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,056"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,407"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,229"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,454"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,056"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,479"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,974"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,296"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,470"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,202"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,196"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,368"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,283"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,587"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,940"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,551"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,240"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,159"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,438"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,546"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,698"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,113"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,547"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,611"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,950"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,083"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,028"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,853"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,707"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,756"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,157"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,991"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,442"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,264"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,337"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,370"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,195"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,368"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,716"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,517"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,577"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,383"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,349"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,454"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,465"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,138"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,704"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,080"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,171"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,046"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,006"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,744"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,778"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,536"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,415"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,789"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,529"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,226"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,361"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,979"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,564"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,181"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,867"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,389"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,638"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,475"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,437"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,820"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,501"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,542"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,191"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,685"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,574"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,775"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,026"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,343"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,357"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,081"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,449"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,800"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,661"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,361"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,500"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,624"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,539"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,465"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,925"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,521"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,428"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,586"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,302"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,477"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,397"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,395"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,704"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,745"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,663"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,395"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,716"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,537"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,962"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,050"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,915"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,220"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,157"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,815"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,448"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,663"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,842"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,189"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,846"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,772"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,663"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,187"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,632"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,338"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,528"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,467"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,326"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,544"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,034"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,673"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,005"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,698"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,659"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,138"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,041"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,553"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,276"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,212"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,606"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,799"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,027"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,286"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,705"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,511"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,952"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,940"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,536"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,546"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,378"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,069"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,404"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,073"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,459"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,159"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,975"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,428"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,866"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,900"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,520"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,921"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,113"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,788"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,591"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,697"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,740"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,763"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,388"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,930"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,650"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,566"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,156"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,570"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,998"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,918"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,621"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,799"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,973"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,127"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,065"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,237"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,085"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,700"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,486"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,604"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,788"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,088"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,879"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,005"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,234"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,580"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,954"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,412"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,456"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"1,817"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,485"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,797"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,649"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,801"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,322"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,166"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,845"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,183"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,969"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,238"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,077"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,299"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,932"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,632"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,245"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,866"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,744"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,540"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,750"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,112"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,594"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,182"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,386"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,368"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,448"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,805"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,160"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,828"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,875"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,615"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,733"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,364"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,726"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,966"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,345"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"1,153"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,073"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,501"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,398"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,704"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,297"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,178"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,306"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,959"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,241"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,765"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,163"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,161"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,934"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,753"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,847"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,846"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,963"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,247"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,300"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,016"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,017"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,756"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,276"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,994"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"1,697"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,114"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,671"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,779"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,135"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,942"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,137"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,377"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,620"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,958"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,284"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,871"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,116"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,893"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,233"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,711"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,296"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,655"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,198"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,711"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,821"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,743"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,289"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,671"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,876"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,665"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"1,915"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,478"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,353"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,271"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,514"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,818"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,480"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,549"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,449"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,340"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,533"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,789"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,160"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,469"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"1,263"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,489"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,512"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,552"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,109"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,823"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,241"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,860"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,402"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,098"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,621"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,230"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,869"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"1,391"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"1,829"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,023"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,282"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,132"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,687"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,516"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,268"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"1,590"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,371"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"2,254"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,011"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,323"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"2,787"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"2,444"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"2,896"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"2,457"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"1,573"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"1,447"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,947"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,251"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,036"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,103"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"1,626"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"2,274"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,137"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,940"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"2,168"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,920"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"2,534"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,322"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"1,037"
204,Maria,West,Standard,30-04-22,30-04-23,12,TRUE,"2,042"
205,James,North,Basic,31-05-22,31-05-23,12,FALSE,"1,326"
206,Ella,South,Premium,30-06-22,30-06-23,12,TRUE,"1,481"
207,Mike,East,Basic,31-07-22,31-07-23,12,FALSE,"1,327"
208,Sara,West,Standard,31-08-22,31-08-23,12,FALSE,"1,990"
209,Tom,North,Basic,30-09-22,30-09-23,12,TRUE,"2,037"
210,Eva,South,Premium,31-10-22,31-10-23,12,TRUE,"2,422"
211,Liam,East,Basic,30-11-22,30-11-23,12,FALSE,"2,023"
212,Anna,West,Standard,31-12-22,31-12-23,12,FALSE,"2,444"
213,Chris,North,Basic,31-01-23,31-01-24,12,TRUE,"2,888"
214,Zoe,South,Premium,28-02-23,29-02-24,12,FALSE,"2,291"
215,Paul,East,Basic,31-03-23,31-03-24,12,FALSE,"2,168"
216,Grace,West,Standard,30-04-23,30-04-24,12,TRUE,"1,578"
217,Rob,North,Basic,31-05-23,31-05-24,12,TRUE,"2,068"
218,Sophia,South,Premium,30-06-23,30-06-24,12,FALSE,"2,165"
219,Dan,East,Basic,31-07-23,31-07-24,12,FALSE,"1,525"
220,Nina,West,Standard,31-08-23,31-08-24,12,TRUE,"2,281"
201,John,North,Basic,31-01-22,31-01-23,12,FALSE,"1,402"
202,Jane,South,Premium,28-02-22,28-02-23,12,TRUE,"1,103"
203,Alex,East,Basic,31-03-22,31-03-23,12,FALSE,"2,540"
